Date,Ibovespa,Dolar,corr_movel
2009-05-05,50670.0,2.146899938583374,-0.9127212234693662
2009-05-06,51499.0,2.1115000247955322,-0.9118984887218134
2009-05-07,50058.0,2.103300094604492,-0.9113459642715268
2009-05-08,51396.0,2.072999954223633,-0.9107146864091268
2009-05-11,50976.0,2.049799919128418,-0.9101719910901749
2009-05-12,50326.0,2.059499979019165,-0.9096540749050018
2009-05-13,48679.0,2.1008999347686768,-0.9090885708592721
2009-05-14,49446.0,2.0985000133514404,-0.908414930483594
2009-05-15,49007.0,2.078399896621704,-0.9078675172459844
2009-05-18,51463.0,2.077199935913086,-0.9070761461846568
2009-05-19,51347.0,2.044800043106079,-0.906427476860143
2009-05-20,51245.0,2.017400026321411,-0.9058139945915596
2009-05-21,50087.0,2.0374999046325684,-0.9051784985638752
2009-05-22,50568.0,2.0237998962402344,-0.9045406141475
2009-05-25,50816.0,2.0201001167297363,-0.9038600698633853
2009-05-26,51841.0,2.0336999893188477,-0.9030569938222641
2009-05-27,51792.0,2.01200008392334,-0.9023616826673118
2009-05-28,53041.0,2.004199981689453,-0.9015847689092881
2009-05-29,53198.0,1.9652999639511108,-0.900977451771978
2009-06-02,54000.0,1.940999984741211,-0.9004694908122384
2009-06-03,52087.0,1.945199966430664,-0.8999438381999526
2009-06-04,53464.0,1.9421000480651855,-0.8994043921387906
2009-06-05,53341.0,1.9559999704360962,-0.8990669717229881
2009-06-08,53630.0,1.975100040435791,-0.8986574102147108
2009-06-09,53157.0,1.9426000118255615,-0.898323943291508
2009-06-10,53411.0,1.947700023651123,-0.8981501367614378
2009-06-12,53558.0,1.9205000400543213,-0.8981998648737679
2009-06-15,52034.0,1.9574999809265137,-0.8983215362057654
2009-06-16,51206.0,1.9674999713897705,-0.8981013830188248
2009-06-17,51046.0,1.9789999723434448,-0.8978110120263944
2009-06-18,50903.0,1.9110000133514404,-0.8977730239112729
2009-06-19,51374.0,1.9510999917984009,-0.8979268392919311
2009-06-22,49495.0,2.01200008392334,-0.8982834320783506
2009-06-23,49814.0,1.999899983406067,-0.8989160455901696
2009-06-24,49672.0,1.9620000123977661,-0.8992042521788267
2009-06-25,51515.0,1.9606000185012817,-0.8993943460544842
2009-06-26,51486.0,1.9299999475479126,-0.8998883826469514
2009-06-29,52138.0,1.954200029373169,-0.9003385681982
2009-06-30,51465.0,1.9628000259399414,-0.901608313431408
2009-07-01,51544.0,1.9279999732971191,-0.9021346276400853
2009-07-02,51025.0,1.9532999992370605,-0.9026148765796275
2009-07-03,50935.0,1.950700044631958,-0.9030789072675139
2009-07-06,50622.0,1.9240000247955322,-0.9029173126203625
2009-07-07,49457.0,1.9646999835968018,-0.9025626839922447
2009-07-08,49178.0,2.0004000663757324,-0.9029725888151504
2009-07-10,49221.0,2.013000011444092,-0.9028990640613365
2009-07-13,49187.0,1.9874000549316406,-0.9026218521836494
2009-07-14,48873.0,1.9664000272750854,-0.9023015590820216
2009-07-15,51297.0,1.9355000257492065,-0.901858701532811
2009-07-16,51918.0,1.8890999555587769,-0.9015312518215187
2009-07-17,52072.0,1.9254000186920166,-0.9010772549110716
2009-07-20,53155.0,1.9040000438690186,-0.9005821533434173
2009-07-21,53234.0,1.9062000513076782,-0.9002193809455262
2009-07-22,53073.0,1.9021999835968018,-0.8994956980118404
2009-07-23,54249.0,1.8847999572753906,-0.8985459181414748
2009-07-24,54457.0,1.8937000036239624,-0.8971964403191314
2009-07-27,54549.0,1.8804999589920044,-0.8960293502940276
2009-07-28,54472.0,1.88100004196167,-0.8946632650185777
2009-07-29,53735.0,1.8990000486373901,-0.8933898529170826
2009-07-30,54478.0,1.8766000270843506,-0.891863394346333
2009-07-31,54766.0,1.8633999824523926,-0.8904842759605411
2009-08-03,55998.0,1.8329999446868896,-0.889125852622113
2009-08-04,56038.0,1.8306000232696533,-0.8877340403170605
2009-08-05,56384.0,1.8320000171661377,-0.8865575995369346
2009-08-06,55755.0,1.8284000158309937,-0.8854477400944419
2009-08-07,56330.0,1.823199987411499,-0.8843810683120925
2009-08-10,56830.0,1.8450000286102295,-0.882956327883646
2009-08-11,55761.0,1.8509999513626099,-0.881479379962615
2009-08-12,56588.0,1.8329999446868896,-0.8800481971094085
2009-08-13,57048.0,1.830299973487854,-0.8784247386087937
2009-08-14,56638.0,1.8415000438690186,-0.8766719161465564
2009-08-17,55218.0,1.7999999523162842,-0.8751020859565469
2009-08-18,55749.0,1.7999999523162842,-0.8738341419006497
2009-08-19,56156.0,1.8603999614715576,-0.8720829012950768
2009-08-20,56831.0,1.840000033378601,-0.8702161495166275
2009-08-21,57729.0,1.8289999961853027,-0.8686501115048176
2009-08-24,57775.0,1.7972999811172485,-0.8675151601742468
2009-08-25,57421.0,1.8372000455856323,-0.8668740632434301
2009-08-26,57766.0,1.871999979019165,-0.8659724490232326
2009-08-27,57704.0,1.8791999816894531,-0.8652716472409476
2009-08-28,57701.0,1.8233000040054321,-0.86474255752463
2009-08-31,56489.0,1.8739999532699585,-0.8629583847339262
2009-09-01,55815.0,1.9129999876022339,-0.8610251866877852
2009-09-02,55386.0,1.8878999948501587,-0.8617126869319084
2009-09-03,55707.0,1.8665000200271606,-0.8621693149936931
2009-09-04,56652.0,1.8431999683380127,-0.8623487616895434
2009-09-08,57855.0,1.8233000040054321,-0.8630595722476792
2009-09-09,57910.0,1.8359999656677246,-0.8639641789707128
2009-09-10,58536.0,1.815999984741211,-0.8654537622515072
2009-09-11,58366.0,1.808500051498413,-0.8674663965320099
2009-09-14,58868.0,1.8140000104904175,-0.8705718470343612
2009-09-15,59264.0,1.8035999536514282,-0.8728482617714212
2009-09-16,60411.0,1.7963999509811401,-0.8758734042601102
2009-09-17,60236.0,1.8073999881744385,-0.880153936340776
2009-09-18,60703.0,1.805899977684021,-0.8830704808281593
2009-09-21,60928.0,1.771399974822998,-0.8849916947660881
2009-09-22,61493.0,1.8029999732971191,-0.8864380687040749
2009-09-23,60496.0,1.7877000570297241,-0.8900363204059112
2009-09-24,60046.0,1.753499984741211,-0.89290812901228
2009-09-25,60356.0,1.7990000247955322,-0.8962578169227909
2009-09-28,61317.0,1.7412999868392944,-0.8983687828115786
2009-09-29,61235.0,1.784600019454956,-0.8994841299975584
2009-09-30,61518.0,1.7720999717712402,-0.9015760561640501
2009-10-01,60459.0,1.7796000242233276,-0.9043619817398154
2009-10-02,61172.0,1.7454999685287476,-0.9067364475295908
2009-10-05,62369.0,1.7683000564575195,-0.9082682762747318
2009-10-06,62671.0,1.746999979019165,-0.9101352623297336
2009-10-07,62638.0,1.7583999633789062,-0.9129531202515878
2009-10-08,63760.0,1.7380000352859497,-0.9144468616275384
2009-10-09,64071.0,1.7376999855041504,-0.91580309260657
2009-10-13,64646.0,1.7289999723434448,-0.9175132454051877
2009-10-14,66201.0,1.7034000158309937,-0.9194051317594277
2009-10-15,66703.0,1.7015000581741333,-0.9208287217971246
2009-10-16,66200.0,1.7059999704360962,-0.9220475855039107
2009-10-19,67239.0,1.7066999673843384,-0.9232156793786475
2009-10-20,65303.0,1.7525999546051025,-0.9249864865758278
2009-10-21,65486.0,1.7307000160217285,-0.925988277291854
2009-10-22,66135.0,1.7243000268936157,-0.9272084219302777
2009-10-23,65059.0,1.664199948310852,-0.9298330032096054
2009-10-26,65086.0,1.7158000469207764,-0.932417883605136
2009-10-27,63161.0,1.7319999933242798,-0.9339449370538015
2009-10-28,60162.0,1.7541999816894531,-0.9373671712489471
2009-10-29,63721.0,1.7330000400543213,-0.9390688834323158
2009-10-30,61546.0,1.7023999691009521,-0.9400182247132154
2009-11-03,62643.0,1.7404999732971191,-0.9401861979562891
2009-11-04,63913.0,1.7170000076293945,-0.9411726199831849
2009-11-05,64816.0,1.7204999923706055,-0.9426594205043988
2009-11-06,64466.0,1.7151000499725342,-0.9459355764093103
2009-11-09,66214.0,1.6979000568389893,-0.9488956379345185
2009-11-10,66303.0,1.708299994468689,-0.9521882310722053
2009-11-11,66431.0,1.7172000408172607,-0.9550001043067073
2009-11-12,64448.0,1.7337000370025635,-0.9573712912046493
2009-11-13,65326.0,1.7233999967575073,-0.9589770626187737
2009-11-16,66627.0,1.7079999446868896,-0.960301821170371
2009-11-17,67406.0,1.7100000381469727,-0.9620326694607679
2009-11-18,66516.0,1.715999960899353,-0.963939506434177
2009-11-19,66327.0,1.7300000190734863,-0.9654961882395657
2009-11-23,66809.0,1.7265000343322754,-0.9673477545677259
2009-11-24,67317.0,1.7283999919891357,-0.9681848892891012
2009-11-25,67917.0,1.7309999465942383,-0.9689848114210804
2009-11-26,66392.0,1.7512999773025513,-0.9689900673432058
2009-11-27,67082.0,1.7424999475479126,-0.9695177994968097
2009-11-30,67044.0,1.7476999759674072,-0.9697562517131595
2009-12-01,68546.0,1.7245999574661255,-0.970376406796032
2009-12-02,68615.0,1.7170000076293945,-0.9702833294740195
2009-12-03,68315.0,1.7039999961853027,-0.9701603462698708
2009-12-04,67604.0,1.7211999893188477,-0.9706559180805336
2009-12-07,68512.0,1.7239999771118164,-0.9710767206618418
2009-12-08,67729.0,1.7479000091552734,-0.9710450591409842
2009-12-09,68012.0,1.7603000402450562,-0.9715330117428297
2009-12-10,68728.0,1.769700050354004,-0.9710581221162616
2009-12-11,69267.0,1.7590999603271484,-0.9702339616698458
2009-12-14,69349.0,1.7445000410079956,-0.9696475678546628
2009-12-15,69311.0,1.750599980354309,-0.9688926250526972
2009-12-16,68622.0,1.7443000078201294,-0.9682294094313494
2009-12-17,67068.0,1.7903000116348267,-0.9683295606681962
2009-12-18,66794.0,1.7864999771118164,-0.9688887878994524
2009-12-21,65925.0,1.7795000076293945,-0.9688451828112215
2009-12-22,67418.0,1.7796000242233276,-0.9684172314215772
2009-12-23,67589.0,1.7615000009536743,-0.9681868117753059
2009-12-28,67902.0,1.7359999418258667,-0.9679850985465316
2009-12-29,68296.0,1.7359999418258667,-0.9676164928151031
2009-12-30,68588.0,1.7389999628067017,-0.9672608876316844
2010-01-04,70045.0,1.718999981880188,-0.966849842676487
2010-01-05,70240.0,1.7369999885559082,-0.966260117652463
2010-01-06,70729.0,1.7315000295639038,-0.965697944762406
2010-01-07,70451.0,1.7388999462127686,-0.9649181131982861
2010-01-08,70263.0,1.7319999933242798,-0.9642502040242735
2010-01-11,70433.0,1.7309999465942383,-0.963556458188237
2010-01-12,70076.0,1.7373000383377075,-0.9628451004221844
2010-01-13,70385.0,1.74590003490448,-0.9620071567201808
2010-01-14,69801.0,1.7640999555587769,-0.9612441167555362
2010-01-15,68978.0,1.7644000053405762,-0.960694358166711
2010-01-18,69401.0,1.7632999420166016,-0.9603891380144638
2010-01-19,69909.0,1.7741999626159668,-0.9598028960370905
2010-01-20,68200.0,1.7894999980926514,-0.959159593557268
2010-01-21,66270.0,1.8007999658584595,-0.9587086078116892
2010-01-22,66220.0,1.8187999725341797,-0.9580325190465857
2010-01-26,65524.0,1.8336000442504883,-0.9573969514042175
2010-01-27,65070.0,1.8495999574661255,-0.9565418105111094
2010-01-28,65588.0,1.8680000305175781,-0.9554093706180357
2010-01-29,65402.0,1.8729000091552734,-0.9542507685719012
2010-02-01,66572.0,1.8624000549316406,-0.9529264883371233
2010-02-02,67163.0,1.830399990081787,-0.9517756322242555
2010-02-03,67109.0,1.850000023841858,-0.950410152679045
2010-02-04,63934.0,1.8803999423980713,-0.949378091063659
2010-02-05,62763.0,1.882699966430664,-0.948515286277163
2010-02-08,63153.0,1.871500015258789,-0.9477970042107817
2010-02-09,64718.0,1.843000054359436,-0.947045716437978
2010-02-10,65051.0,1.850600004196167,-0.9462389081759981
2010-02-11,66129.0,1.8515000343322754,-0.9451954513100763
2010-02-12,65855.0,1.8585000038146973,-0.9440221550732106
2010-02-17,67285.0,1.8329999446868896,-0.9426955298952463
2010-02-18,67836.0,1.819000005722046,-0.9414771284437579
2010-02-19,67597.0,1.8035000562667847,-0.9405039615260773
2010-02-22,67184.0,1.8079999685287476,-0.9396402966486369
2010-02-23,66108.0,1.819599986076355,-0.9389639174409212
2010-02-24,65795.0,1.818600058555603,-0.9382511640861176
2010-02-25,66121.0,1.8359999656677246,-0.9372222039461835
2010-02-26,66503.0,1.805999994277954,-0.9363921153744444
2010-03-01,67228.0,1.7979999780654907,-0.9354698859489523
2010-03-02,67779.0,1.7324999570846558,-0.9350640811202944
2010-03-03,67641.0,1.7879999876022339,-0.9342656256609445
2010-03-04,67815.0,1.7884999513626099,-0.9332393466094846
2010-03-05,68847.0,1.777999997138977,-0.9322140757992922
2010-03-08,68575.0,1.7847000360488892,-0.9311786097510953
2010-03-09,69576.0,1.781000018119812,-0.9299613134702305
2010-03-10,69979.0,1.7680000066757202,-0.9287106506654383
2010-03-11,69885.0,1.7690000534057617,-0.9271882481732028
2010-03-12,69341.0,1.7610000371932983,-0.9259105725257933
2010-03-15,69024.0,1.7613999843597412,-0.9245375034476533
2010-03-16,69942.0,1.7661999464035034,-0.9230147943042665
2010-03-17,69723.0,1.7619999647140503,-0.9216261934712506
2010-03-18,69697.0,1.7710000276565552,-0.91982545230412
2010-03-19,68829.0,1.7949999570846558,-0.9176897137224306
2010-03-22,69042.0,1.7990000247955322,-0.9152245139293331
2010-03-23,69387.0,1.7805999517440796,-0.9133394131157363
2010-03-24,68913.0,1.7933000326156616,-0.9112605360964032
2010-03-25,68442.0,1.7990000247955322,-0.9091250564633774
2010-03-26,68683.0,1.8229999542236328,-0.9063432552789473
2010-03-29,69939.0,1.808500051498413,-0.9037771587185749
2010-03-30,69960.0,1.7937999963760376,-0.9010512123394765
2010-03-31,70372.0,1.780500054359436,-0.8985830656530993
2010-04-01,71136.0,1.7654000520706177,-0.8961053001721342
2010-04-05,71290.0,1.7604999542236328,-0.8934943476892828
2010-04-06,71096.0,1.753000020980835,-0.8917280955107175
2010-04-07,70793.0,1.7769999504089355,-0.8890761165440662
2010-04-08,71785.0,1.7730000019073486,-0.8862146415755745
2010-04-09,71417.0,1.7710000276565552,-0.8836435089277854
2010-04-12,70614.0,1.7561999559402466,-0.8814604964382647
2010-04-13,70792.0,1.7135000228881836,-0.8796908318846508
2010-04-14,71035.0,1.746000051498413,-0.8773296204956081
2010-04-15,70524.0,1.75,-0.8751302443690461
2010-04-16,69421.0,1.7561999559402466,-0.873237724952149
2010-04-19,69098.0,1.7603000402450562,-0.8713150637858657
2010-04-20,69318.0,1.752500057220459,-0.8695002570944723
2010-04-22,69386.0,1.7634999752044678,-0.8673298222594807
2010-04-23,69509.0,1.7627999782562256,-0.8649779930998671
2010-04-26,68872.0,1.74399995803833,-0.863280475412257
2010-04-27,66511.0,1.7649999856948853,-0.8613354466327697
2010-04-28,66656.0,1.7581000328063965,-0.8594536710779629
2010-04-29,67978.0,1.7309999465942383,-0.8578876614785411
2010-04-30,67530.0,1.728700041770935,-0.856158071045215
2010-05-03,67119.0,1.7309999465942383,-0.8542355541220805
2010-05-04,64869.0,1.7493000030517578,-0.8517256823710558
2010-05-05,64914.0,1.7798000574111938,-0.8500369656869061
2010-05-06,63414.0,1.8341000080108643,-0.8485623279722736
2010-05-07,62871.0,1.8494999408721924,-0.8463000757372445
2010-05-10,65453.0,1.774899959564209,-0.8435407176431552
2010-05-11,64425.0,1.7755000591278076,-0.8417225012603341
2010-05-12,65224.0,1.7734999656677246,-0.8402959558824462
2010-05-13,64788.0,1.7699999809265137,-0.8405900844813962
2010-05-14,63412.0,1.8025000095367432,-0.841867738888774
2010-05-17,62866.0,1.8033000230789185,-0.842669437767254
2010-05-18,60841.0,1.815999984741211,-0.8418854559796962
2010-05-19,59689.0,1.829699993133545,-0.8413465645730835
2010-05-20,58192.0,1.8847999572753906,-0.8402703832136855
2010-05-21,60259.0,1.8467999696731567,-0.8387783475585928
2010-05-24,59915.0,1.8622000217437744,-0.8370369182891509
2010-05-25,59184.0,1.868499994277954,-0.8360164457275839
2010-05-26,60190.0,1.8630000352859497,-0.8339272191948827
2010-05-27,62092.0,1.815999984741211,-0.8340476690290797
2010-05-28,61947.0,1.8142999410629272,-0.8329625698324412
2010-05-31,63047.0,1.8143999576568604,-0.8311503118999581
2010-06-01,61841.0,1.8339999914169312,-0.8288558899258259
2010-06-02,62943.0,1.8309999704360962,-0.8264532392247854
2010-06-04,61676.0,1.8388999700546265,-0.8242002833650524
2010-06-07,61183.0,1.8739999532699585,-0.8226845149344945
2010-06-08,61856.0,1.8600000143051147,-0.8205439892173862
2010-06-09,61479.0,1.8420000076293945,-0.8195040546475555
2010-06-10,63049.0,1.8122999668121338,-0.8177888160200701
2010-06-11,63605.0,1.8115999698638916,-0.8162071186047452
2010-06-14,63533.0,1.8016999959945679,-0.8139632281335775
2010-06-15,64442.0,1.784600019454956,-0.8121774088609703
2010-06-16,64751.0,1.7868000268936157,-0.8103226239365208
2010-06-17,64541.0,1.7854000329971313,-0.8088414894984408
2010-06-18,64438.0,1.7723000049591064,-0.8067130755309903
2010-06-21,64829.0,1.7635999917984009,-0.8046274497101927
2010-06-22,64811.0,1.7668999433517456,-0.8027088853624651
2010-06-23,65160.0,1.8011000156402588,-0.7996707094865791
2010-06-24,63937.0,1.778499960899353,-0.7961395858184942
2010-06-25,64824.0,1.7799999713897705,-0.7924278055590628
2010-06-28,64225.0,1.781999945640564,-0.7900959353388834
2010-06-29,61978.0,1.807800054550171,-0.7864118871062677
2010-06-30,60936.0,1.7908999919891357,-0.7804122120741513
2010-07-01,61236.0,1.7989000082015991,-0.7746199793546623
2010-07-02,61430.0,1.7745000123977661,-0.7682401475311803
2010-07-05,60865.0,1.7733999490737915,-0.7622759708991959
2010-07-06,62065.0,1.7669999599456787,-0.7570902620866459
2010-07-07,63284.0,1.7649999856948853,-0.7519154134633456
2010-07-08,63476.0,1.7683000564575195,-0.7460481268687489
2010-07-12,62960.0,1.7599999904632568,-0.7403872249963416
2010-07-13,63686.0,1.75600004196167,-0.7335189412679036
2010-07-14,63479.0,1.7660000324249268,-0.7264788495157962
2010-07-15,63489.0,1.7699999809265137,-0.7202638154465847
2010-07-16,62339.0,1.7826000452041626,-0.7107999313408913
2010-07-19,63297.0,1.7862999439239502,-0.6993360540327332
2010-07-20,64463.0,1.7736999988555908,-0.686700655128812
2010-07-21,64477.0,1.771399974822998,-0.6733976815014572
2010-07-22,65748.0,1.760200023651123,-0.6598105992858425
2010-07-23,66323.0,1.7604999542236328,-0.649760162379771
2010-07-26,66443.0,1.7655999660491943,-0.6433629044292775
2010-07-27,66674.0,1.760699987411499,-0.6335741033434479
2010-07-28,66808.0,1.7623000144958496,-0.6256453977577263
2010-07-29,66954.0,1.764799952507019,-0.6171099775372076
2010-07-30,67515.0,1.7584999799728394,-0.6084995177074068
2010-08-02,68517.0,1.742900013923645,-0.6024370641258124
2010-08-03,67997.0,1.7537000179290771,-0.5949936229279638
2010-08-04,68272.0,1.7537000179290771,-0.5884031524464463
2010-08-05,68412.0,1.7525999546051025,-0.5814494022953713
2010-08-06,68095.0,1.753499984741211,-0.5716731577040123
2010-08-09,67862.0,1.7074999809265137,-0.5646481808681297
2010-08-10,67223.0,1.7510000467300415,-0.5584546889614215
2010-08-11,65790.0,1.7599999904632568,-0.5555493562831971
2010-08-12,65966.0,1.7684999704360962,-0.5528874346250432
2010-08-13,66264.0,1.7663999795913696,-0.5500031208173805
2010-08-16,66702.0,1.722000002861023,-0.5476502605914078
2010-08-17,67584.0,1.7553999423980713,-0.5462754933212983
2010-08-18,67638.0,1.7477999925613403,-0.5422618648152876
2010-08-19,66887.0,1.7488000392913818,-0.5367174326471056
2010-08-20,66677.0,1.760599970817566,-0.533334445883812
2010-08-23,65982.0,1.7128000259399414,-0.528875606779608
2010-08-24,65156.0,1.761299967765808,-0.5236522045547956
2010-08-25,64803.0,1.7609000205993652,-0.5258032977960397
2010-08-26,63867.0,1.7648999691009521,-0.5272786278436039
2010-08-27,65585.0,1.7562999725341797,-0.519079431944855
2010-08-30,64261.0,1.6992000341415405,-0.5086075174404115
2010-08-31,65145.0,1.7549999952316284,-0.5044056645650041
2010-09-01,67073.0,1.750100016593933,-0.505808180215708
2010-09-02,66808.0,1.7400000095367432,-0.5010682641028565
2010-09-03,66679.0,1.7395000457763672,-0.492033028522322
2010-09-06,66747.0,1.6740000247955322,-0.47953478284337636
2010-09-08,66407.0,1.7300000190734863,-0.47571429786371094
2010-09-09,66624.0,1.7192000150680542,-0.4632746739050765
2010-09-10,66807.0,1.7231999635696411,-0.44352962063362067
2010-09-13,68031.0,1.6679999828338623,-0.42661516144611267
2010-09-14,67692.0,1.7165000438690186,-0.4131949364031176
2010-09-15,68107.0,1.7015000581741333,-0.40535244473095383
2010-09-16,67663.0,1.7211999893188477,-0.4008091708173476
2010-09-17,67089.0,1.7174999713897705,-0.39298821713919596
2010-09-20,68190.0,1.6655000448226929,-0.3904360603657816
2010-09-21,67719.0,1.7265000343322754,-0.38826384408702913
2010-09-22,68325.0,1.7244999408721924,-0.38560269788800056
2010-09-23,68794.0,1.674299955368042,-0.38662808572954
2010-09-24,68196.0,1.7177000045776367,-0.38678617150429323
2010-09-27,68816.0,1.6643999814987183,-0.38717903460220576
2010-09-28,69228.0,1.7089999914169312,-0.38737532592141305
2010-09-29,69228.0,1.7089999914169312,-0.39245907534316793
2010-09-30,69430.0,1.7035000324249268,-0.3935601584037855
2010-10-01,70229.0,1.6960999965667725,-0.3982593596131098
2010-10-04,70385.0,1.6334999799728394,-0.4125514776244385
2010-10-05,71283.0,1.6974999904632568,-0.41644099618593344
2010-10-06,70541.0,1.6690000295639038,-0.4295569808659533
2010-10-07,69918.0,1.684000015258789,-0.4341118060497376
2010-10-08,70809.0,1.6778000593185425,-0.4418909881157703
2010-10-11,70946.0,1.6258000135421753,-0.45175825126039076
2010-10-13,71675.0,1.6699999570846558,-0.46555002502006815
2010-10-14,71692.0,1.652500033378601,-0.4755092437757497
2010-10-15,71830.0,1.660599946975708,-0.4870761667397321
2010-10-18,71736.0,1.6064000129699707,-0.49905569761590274
2010-10-19,69864.0,1.6720000505447388,-0.5057554794512699
2010-10-20,70405.0,1.690000057220459,-0.5121219189714687
2010-10-21,69652.0,1.6749999523162842,-0.5178158610700145
2010-10-22,69530.0,1.694000005722046,-0.5223412340335558
2010-10-25,69580.0,1.6439000368118286,-0.5263647636276111
2010-10-26,70740.0,1.6998000144958496,-0.5314488578439704
2010-10-27,70569.0,1.702299952507019,-0.5347108480969395
2010-10-28,70320.0,1.718999981880188,-0.5369855666762172
2010-10-29,70673.0,1.7135000228881836,-0.5406536276470111
2010-11-01,71561.0,1.6461999416351318,-0.548063058954281
2010-11-03,71905.0,1.7009999752044678,-0.5598584777758044
2010-11-04,72996.0,1.6890000104904175,-0.5675868621675517
2010-11-05,72607.0,1.6747000217437744,-0.5777319411321814
2010-11-08,72657.0,1.6790000200271606,-0.5895276083717863
2010-11-09,71679.0,1.6959999799728394,-0.5964241024068025
2010-11-10,71638.0,1.6959999799728394,-0.6126990649462272
2010-11-11,71195.0,1.7100000381469727,-0.6194379723801536
2010-11-12,70367.0,1.721500039100647,-0.6260847767147588
2010-11-16,69192.0,1.7200000286102295,-0.6305508810420435
2010-11-17,69709.0,1.7359999418258667,-0.6357886343242021
2010-11-18,70781.0,1.726199984550476,-0.6398047946356294
2010-11-19,70898.0,1.7109999656677246,-0.643779988368348
2010-11-22,69633.0,1.6729999780654907,-0.6465342764890264
2010-11-23,67953.0,1.7208000421524048,-0.6496693125585572
2010-11-24,69629.0,1.7335000038146973,-0.6529131477402841
2010-11-25,69362.0,1.722000002861023,-0.6556795271305258
2010-11-26,68226.0,1.715499997138977,-0.6566679821308173
2010-11-29,67908.0,1.729599952697754,-0.6584448197854068
2010-11-30,67705.0,1.7170000076293945,-0.6592729894516528
2010-12-01,69346.0,1.7144999504089355,-0.6609634399357643
2010-12-02,69527.0,1.705899953842163,-0.6623273665829332
2010-12-03,69766.0,1.7015000581741333,-0.6634491631427861
2010-12-06,69552.0,1.6361000537872314,-0.6629178392710919
2010-12-07,69338.0,1.6813000440597534,-0.6636905636322047
2010-12-08,68175.0,1.6770000457763672,-0.6624532959877171
2010-12-09,67879.0,1.6920000314712524,-0.6610809690257433
2010-12-10,68342.0,1.7036000490188599,-0.660669713020192
2010-12-13,69126.0,1.7050000429153442,-0.6614115865026767
2010-12-14,68743.0,1.6929999589920044,-0.6618557147110435
2010-12-15,67870.0,1.6929999589920044,-0.6605558164375414
2010-12-16,67306.0,1.6988999843597412,-0.6590081895136747
2010-12-17,67981.0,1.704300045967102,-0.6587200288138308
2010-12-20,67264.0,1.666200041770935,-0.655853076134152
2010-12-21,68215.0,1.7065999507904053,-0.656453623294225
2010-12-22,68471.0,1.7000000476837158,-0.656570567491093
2010-12-23,68486.0,1.6990000009536743,-0.656946266301251
2010-12-27,67803.0,1.6907000541687012,-0.6558396840400273
2010-12-28,68041.0,1.684999942779541,-0.6552832034912132
2010-12-29,68952.0,1.6901999711990356,-0.6557904123523317
2010-12-30,69305.0,1.6779999732971191,-0.6561433139552361
2011-01-03,69962.0,1.6154999732971191,-0.6561561649084038
2011-01-04,70318.0,1.6464999914169312,-0.6577808685195737
2011-01-05,71091.0,1.6675000190734863,-0.6602104753658923
2011-01-06,70579.0,1.6749999523162842,-0.66196174130803
2011-01-07,70057.0,1.6858999729156494,-0.6631832727962503
2011-01-10,70127.0,1.6354999542236328,-0.6634391048663585
2011-01-11,70423.0,1.6890000104904175,-0.6652031392481805
2011-01-12,71633.0,1.6416000127792358,-0.668679178653906
2011-01-13,70721.0,1.6246999502182007,-0.6708892211356806
2011-01-14,70940.0,1.6690000295639038,-0.673098476049125
2011-01-17,70609.0,1.6481000185012817,-0.6750648714385676
2011-01-18,70920.0,1.6821000576019287,-0.6771504228302511
2011-01-19,70058.0,1.6714999675750732,-0.679424573569881
2011-01-20,69562.0,1.6699999570846558,-0.6818323701109782
2011-01-21,69133.0,1.635200023651123,-0.6818481247136736
2011-01-24,69427.0,1.6193000078201294,-0.6820847506774863
2011-01-26,68709.0,1.6677000522613525,-0.6843573363060745
2011-01-27,68051.0,1.618299961090088,-0.6816028764969289
2011-01-28,66698.0,1.6722999811172485,-0.6784532886655457
2011-01-31,66575.0,1.6342999935150146,-0.6723437551370782
2011-02-01,67847.0,1.6670000553131104,-0.6707323895023672
2011-02-02,66688.0,1.6651999950408936,-0.6667707046489869
2011-02-03,66765.0,1.6627000570297241,-0.6644344103368175
2011-02-04,65269.0,1.6684000492095947,-0.6593926614597606
2011-02-07,65362.0,1.6241999864578247,-0.6518201266383522
2011-02-08,65771.0,1.6279000043869019,-0.6453883387267108
2011-02-09,64218.0,1.6644999980926514,-0.640332514405009
2011-02-10,64578.0,1.6619999408721924,-0.6305479463429231
2011-02-11,65756.0,1.6641000509262085,-0.621257749560617
2011-02-14,66558.0,1.6154999732971191,-0.6099891549426504
2011-02-15,66341.0,1.6664999723434448,-0.6050396486219569
2011-02-16,67571.0,1.6685999631881714,-0.6029655822922039
2011-02-17,67685.0,1.6690000295639038,-0.6033385977056681
2011-02-18,68067.0,1.6619999408721924,-0.6037882266223106
2011-02-21,67259.0,1.6145000457763672,-0.6014583697175925
2011-02-22,66440.0,1.6675000190734863,-0.6016836710350193
2011-02-23,66910.0,1.670699954032898,-0.6015965806977573
2011-02-24,66949.0,1.6710000038146973,-0.6012052099695875
2011-02-25,66903.0,1.6627000570297241,-0.5990486889513719
2011-02-28,67383.0,1.659999966621399,-0.597056613770972
2011-03-01,66243.0,1.6588000059127808,-0.5941556666817552
2011-03-02,67282.0,1.6574000120162964,-0.592643706699511
2011-03-03,68146.0,1.6541999578475952,-0.593180103943388
2011-03-04,68012.0,1.6495000123977661,-0.5920731796620987
2011-03-09,67264.0,1.6540000438690186,-0.5913926469435659
2011-03-10,66041.0,1.6547000408172607,-0.588819225965028
