,Dólar (PTAX),Selic Diária (%),Selic Anual (%),IPCA Anual (%),BVSP
2021-02-25,5.4594,0.007469,0.018999411926388765,0.052000000000000005,112256.0
2021-02-26,5.5296,0.007469,0.018999411926388765,0.052000000000000005,110035.0
2021-02-27,5.5296,0.007469,0.018999411926388765,0.052000000000000005,110335.0
2021-02-28,5.5296,0.007469,0.018999411926388765,0.052000000000000005,110335.0
2021-03-01,5.5826,0.007469,0.018999411926388765,0.061,110335.0
2021-03-02,5.6838,0.007469,0.018999411926388765,0.061,111540.0
2021-03-03,5.7336,0.007469,0.018999411926388765,0.061,111184.0
2021-03-04,5.6002,0.007469,0.018999411926388765,0.061,112690.0
2021-03-05,5.6864,0.007469,0.018999411926388765,0.061,115202.0
2021-03-06,5.6864,0.007469,0.018999411926388765,0.061,110612.0
2021-03-07,5.6864,0.007469,0.018999411926388765,0.061,110612.0
2021-03-08,5.7337,0.007469,0.018999411926388765,0.061,110612.0
2021-03-09,5.8391,0.007469,0.018999411926388765,0.061,111331.0
2021-03-10,5.7443,0.007469,0.018999411926388765,0.061,112776.0
2021-03-11,5.5884,0.007469,0.018999411926388765,0.061,114984.0
2021-03-12,5.5634,0.007469,0.018999411926388765,0.061,114160.0
2021-03-13,5.5634,0.007469,0.018999411926388765,0.061,114851.0
2021-03-14,5.5634,0.007469,0.018999411926388765,0.061,114851.0
2021-03-15,5.629,0.007469,0.018999411926388765,0.061,114851.0
2021-03-16,5.5845,0.007469,0.018999411926388765,0.061,114019.0
2021-03-17,5.6573,0.007469,0.018999411926388765,0.061,116549.0
2021-03-18,5.5468,0.010379,0.02649873258040536,0.061,114835.0
2021-03-19,5.5076,0.010379,0.02649873258040536,0.061,116222.0
2021-03-20,5.5076,0.010379,0.02649873258040536,0.061,114979.0
2021-03-21,5.5076,0.010379,0.02649873258040536,0.061,114979.0
2021-03-22,5.5263,0.010379,0.02649873258040536,0.061,114979.0
2021-03-23,5.4945,0.010379,0.02649873258040536,0.061,113262.0
2021-03-24,5.5324,0.010379,0.02649873258040536,0.061,112064.0
2021-03-25,5.6579,0.010379,0.02649873258040536,0.061,113750.0
2021-03-26,5.7036,0.010379,0.02649873258040536,0.061,114781.0
2021-03-27,5.7036,0.010379,0.02649873258040536,0.061,115419.0
2021-03-28,5.7036,0.010379,0.02649873258040536,0.061,115419.0
2021-03-29,5.7919,0.010379,0.02649873258040536,0.061,115419.0
2021-03-30,5.7636,0.010379,0.02649873258040536,0.061,116850.0
2021-03-31,5.6967,0.010379,0.02649873258040536,0.061,116634.0
2021-04-01,5.6843,0.010379,0.02649873258040536,0.0676,115253.0
2021-04-02,5.6843,0.010379,0.02649873258040536,0.0676,117518.0
2021-04-03,5.6843,0.010379,0.02649873258040536,0.0676,117518.0
2021-04-04,5.6843,0.010379,0.02649873258040536,0.0676,117518.0
2021-04-05,5.6573,0.010379,0.02649873258040536,0.0676,117518.0
2021-04-06,5.6257,0.010379,0.02649873258040536,0.0676,117499.0
2021-04-07,5.5858,0.010379,0.02649873258040536,0.0676,117624.0
2021-04-08,5.5811,0.010379,0.02649873258040536,0.0676,118313.0
2021-04-09,5.6439,0.010379,0.02649873258040536,0.0676,117670.0
2021-04-10,5.6439,0.010379,0.02649873258040536,0.0676,118812.0
2021-04-11,5.6439,0.010379,0.02649873258040536,0.0676,118812.0
2021-04-12,5.6576,0.010379,0.02649873258040536,0.0676,118812.0
2021-04-13,5.7058,0.010379,0.02649873258040536,0.0676,119297.0
2021-04-14,5.693,0.010379,0.02649873258040536,0.0676,120295.0
2021-04-15,5.6228,0.010379,0.02649873258040536,0.0676,120701.0
2021-04-16,5.6322,0.010379,0.02649873258040536,0.0676,121114.0
2021-04-17,5.6322,0.010379,0.02649873258040536,0.0676,120934.0
2021-04-18,5.6322,0.010379,0.02649873258040536,0.0676,120934.0
2021-04-19,5.5744,0.010379,0.02649873258040536,0.0676,120934.0
2021-04-20,5.526,0.010379,0.02649873258040536,0.0676,120062.0
2021-04-21,5.526,0.010379,0.02649873258040536,0.0676,119371.0
2021-04-22,5.4964,0.010379,0.02649873258040536,0.0676,119371.0
2021-04-23,5.4781,0.010379,0.02649873258040536,0.0676,120530.0
2021-04-24,5.4781,0.010379,0.02649873258040536,0.0676,120595.0
2021-04-25,5.4781,0.010379,0.02649873258040536,0.0676,120595.0
2021-04-26,5.456,0.010379,0.02649873258040536,0.0676,120595.0
2021-04-27,5.4418,0.010379,0.02649873258040536,0.0676,119388.0
2021-04-28,5.3999,0.010379,0.02649873258040536,0.0676,121053.0
2021-04-29,5.3656,0.010379,0.02649873258040536,0.0676,120066.0
2021-04-30,5.403,0.010379,0.02649873258040536,0.0676,118894.0
2021-05-01,5.403,0.010379,0.02649873258040536,0.0806,119209.0
2021-05-02,5.403,0.010379,0.02649873258040536,0.0806,119209.0
2021-05-03,5.4081,0.010379,0.02649873258040536,0.0806,119209.0
2021-05-04,5.4499,0.010379,0.02649873258040536,0.0806,117712.0
2021-05-05,5.3866,0.010379,0.02649873258040536,0.0806,119564.0
2021-05-06,5.2891,0.013269,0.034000915787165464,0.0806,119921.0
2021-05-07,5.2211,0.013269,0.034000915787165464,0.0806,122038.0
2021-05-08,5.2211,0.013269,0.034000915787165464,0.0806,121909.0
2021-05-09,5.2211,0.013269,0.034000915787165464,0.0806,121909.0
2021-05-10,5.2221,0.013269,0.034000915787165464,0.0806,121909.0
2021-05-11,5.2397,0.013269,0.034000915787165464,0.0806,122964.0
2021-05-12,5.2347,0.013269,0.034000915787165464,0.0806,119710.0
2021-05-13,5.2809,0.013269,0.034000915787165464,0.0806,120706.0
2021-05-14,5.2695,0.013269,0.034000915787165464,0.0806,121881.0
2021-05-15,5.2695,0.013269,0.034000915787165464,0.0806,122938.0
2021-05-16,5.2695,0.013269,0.034000915787165464,0.0806,122938.0
2021-05-17,5.2749,0.013269,0.034000915787165464,0.0806,122938.0
2021-05-18,5.2582,0.013269,0.034000915787165464,0.0806,122980.0
2021-05-19,5.2816,0.013269,0.034000915787165464,0.0806,122636.0
2021-05-20,5.2899,0.013269,0.034000915787165464,0.0806,122701.0
2021-05-21,5.3021,0.013269,0.034000915787165464,0.0806,122592.0
2021-05-22,5.3021,0.013269,0.034000915787165464,0.0806,124032.0
2021-05-23,5.3021,0.013269,0.034000915787165464,0.0806,124032.0
2021-05-24,5.3192,0.013269,0.034000915787165464,0.0806,124032.0
2021-05-25,5.3137,0.013269,0.034000915787165464,0.0806,122988.0
2021-05-26,5.3158,0.013269,0.034000915787165464,0.0806,123989.0
2021-05-27,5.2833,0.013269,0.034000915787165464,0.0806,124367.0
2021-05-28,5.2274,0.013269,0.034000915787165464,0.0806,125561.0
2021-05-29,5.2274,0.013269,0.034000915787165464,0.0806,126216.0
2021-05-30,5.2274,0.013269,0.034000915787165464,0.0806,126216.0
2021-05-31,5.2316,0.013269,0.034000915787165464,0.0806,126216.0
2021-06-01,5.163,0.013269,0.034000915787165464,0.08349999999999999,128267.0
2021-06-02,5.114,0.013269,0.034000915787165464,0.08349999999999999,129601.0
2021-06-03,5.114,0.013269,0.034000915787165464,0.08349999999999999,130126.0
2021-06-04,5.0661,0.013269,0.034000915787165464,0.08349999999999999,130126.0
2021-06-05,5.0661,0.013269,0.034000915787165464,0.08349999999999999,130776.0
2021-06-06,5.0661,0.013269,0.034000915787165464,0.08349999999999999,130776.0
2021-06-07,5.0492,0.013269,0.034000915787165464,0.08349999999999999,130776.0
2021-06-08,5.0483,0.013269,0.034000915787165464,0.08349999999999999,129787.0
2021-06-09,5.0527,0.013269,0.034000915787165464,0.08349999999999999,129907.0
2021-06-10,5.0629,0.013269,0.034000915787165464,0.08349999999999999,130076.0
2021-06-11,5.1184,0.013269,0.034000915787165464,0.08349999999999999,129441.0
2021-06-12,5.1184,0.013269,0.034000915787165464,0.08349999999999999,130208.0
2021-06-13,5.1184,0.013269,0.034000915787165464,0.08349999999999999,130208.0
2021-06-14,5.0701,0.013269,0.034000915787165464,0.08349999999999999,130208.0
2021-06-15,5.0868,0.013269,0.034000915787165464,0.08349999999999999,130091.0
2021-06-16,5.0201,0.013269,0.034000915787165464,0.08349999999999999,129259.0
2021-06-17,5.0353,0.016137,0.041499976627874524,0.08349999999999999,128057.0
2021-06-18,5.0308,0.016137,0.041499976627874524,0.08349999999999999,128405.0
2021-06-19,5.0308,0.016137,0.041499976627874524,0.08349999999999999,129265.0
2021-06-20,5.0308,0.016137,0.041499976627874524,0.08349999999999999,129265.0
2021-06-21,5.0367,0.016137,0.041499976627874524,0.08349999999999999,129265.0
2021-06-22,5.0172,0.016137,0.041499976627874524,0.08349999999999999,128767.0
2021-06-23,4.9513,0.016137,0.041499976627874524,0.08349999999999999,128428.0
2021-06-24,4.9271,0.016137,0.041499976627874524,0.08349999999999999,129514.0
2021-06-25,4.92,0.016137,0.041499976627874524,0.08349999999999999,127256.0
2021-06-26,4.92,0.016137,0.041499976627874524,0.08349999999999999,127429.0
2021-06-27,4.92,0.016137,0.041499976627874524,0.08349999999999999,127429.0
2021-06-28,4.9414,0.016137,0.041499976627874524,0.08349999999999999,127429.0
2021-06-29,4.9444,0.016137,0.041499976627874524,0.08349999999999999,127327.0
2021-06-30,5.0016,0.016137,0.041499976627874524,0.08349999999999999,126802.0
2021-07-01,5.0049,0.016137,0.041499976627874524,0.08990000000000001,125666.0
2021-07-02,5.0287,0.016137,0.041499976627874524,0.08990000000000001,127622.0
2021-07-03,5.0287,0.016137,0.041499976627874524,0.08990000000000001,126920.0
2021-07-04,5.0287,0.016137,0.041499976627874524,0.08990000000000001,126920.0
2021-07-05,5.0743,0.016137,0.041499976627874524,0.08990000000000001,126920.0
2021-07-06,5.1639,0.016137,0.041499976627874524,0.08990000000000001,125095.0
2021-07-07,5.2322,0.016137,0.041499976627874524,0.08990000000000001,127019.0
2021-07-08,5.2581,0.016137,0.041499976627874524,0.08990000000000001,125428.0
2021-07-09,5.237,0.016137,0.041499976627874524,0.08990000000000001,127594.0
2021-07-10,5.237,0.016137,0.041499976627874524,0.08990000000000001,127594.0
2021-07-11,5.237,0.016137,0.041499976627874524,0.08990000000000001,127594.0
2021-07-12,5.2233,0.016137,0.041499976627874524,0.08990000000000001,127594.0
2021-07-13,5.1764,0.016137,0.041499976627874524,0.08990000000000001,128168.0
2021-07-14,5.0874,0.016137,0.041499976627874524,0.08990000000000001,128407.0
2021-07-15,5.0994,0.016137,0.041499976627874524,0.08990000000000001,127468.0
2021-07-16,5.0935,0.016137,0.041499976627874524,0.08990000000000001,125960.0
2021-07-17,5.0935,0.016137,0.041499976627874524,0.08990000000000001,124395.0
2021-07-18,5.0935,0.016137,0.041499976627874524,0.08990000000000001,124395.0
2021-07-19,5.1972,0.016137,0.041499976627874524,0.08990000000000001,124395.0
2021-07-20,5.2459,0.016137,0.041499976627874524,0.08990000000000001,125401.0
2021-07-21,5.251,0.016137,0.041499976627874524,0.08990000000000001,125929.0
2021-07-22,5.1972,0.016137,0.041499976627874524,0.08990000000000001,126147.0
2021-07-23,5.1695,0.016137,0.041499976627874524,0.08990000000000001,125053.0
2021-07-24,5.1695,0.016137,0.041499976627874524,0.08990000000000001,126004.0
2021-07-25,5.1695,0.016137,0.041499976627874524,0.08990000000000001,126004.0
2021-07-26,5.1857,0.016137,0.041499976627874524,0.08990000000000001,126004.0
2021-07-27,5.1663,0.016137,0.041499976627874524,0.08990000000000001,124612.0
2021-07-28,5.1521,0.016137,0.041499976627874524,0.08990000000000001,126286.0
2021-07-29,5.0676,0.016137,0.041499976627874524,0.08990000000000001,125675.0
2021-07-30,5.121,0.016137,0.041499976627874524,0.08990000000000001,121801.0
2021-07-31,5.121,0.016137,0.041499976627874524,0.08990000000000001,122516.0
2021-08-01,5.121,0.016137,0.041499976627874524,0.0968,122516.0
2021-08-02,5.1373,0.016137,0.041499976627874524,0.0968,122516.0
2021-08-03,5.2458,0.016137,0.041499976627874524,0.0968,123577.0
2021-08-04,5.2085,0.016137,0.041499976627874524,0.0968,121801.0
2021-08-05,5.1459,0.01993,0.05150092502863157,0.0968,121633.0
2021-08-06,5.2404,0.01993,0.05150092502863157,0.0968,122810.0
2021-08-07,5.2404,0.01993,0.05150092502863157,0.0968,123019.0
2021-08-08,5.2404,0.01993,0.05150092502863157,0.0968,123019.0
2021-08-09,5.2768,0.01993,0.05150092502863157,0.0968,123019.0
2021-08-10,5.2211,0.01993,0.05150092502863157,0.0968,122202.0
2021-08-11,5.2007,0.01993,0.05150092502863157,0.0968,122056.0
2021-08-12,5.2345,0.01993,0.05150092502863157,0.0968,120701.0
2021-08-13,5.2468,0.01993,0.05150092502863157,0.0968,121194.0
2021-08-14,5.2468,0.01993,0.05150092502863157,0.0968,119180.0
2021-08-15,5.2468,0.01993,0.05150092502863157,0.0968,119180.0
2021-08-16,5.2489,0.01993,0.05150092502863157,0.0968,119180.0
2021-08-17,5.2579,0.01993,0.05150092502863157,0.0968,117904.0
2021-08-18,5.3019,0.01993,0.05150092502863157,0.0968,116643.0
2021-08-19,5.4174,0.01993,0.05150092502863157,0.0968,117165.0
2021-08-20,5.4268,0.01993,0.05150092502863157,0.0968,118053.0
2021-08-21,5.4268,0.01993,0.05150092502863157,0.0968,117472.0
2021-08-22,5.4268,0.01993,0.05150092502863157,0.0968,117472.0
2021-08-23,5.368,0.01993,0.05150092502863157,0.0968,117472.0
2021-08-24,5.3011,0.01993,0.05150092502863157,0.0968,120211.0
2021-08-25,5.2459,0.01993,0.05150092502863157,0.0968,120818.0
2021-08-26,5.2423,0.01993,0.05150092502863157,0.0968,118724.0
2021-08-27,5.2194,0.01993,0.05150092502863157,0.0968,120678.0
2021-08-28,5.2194,0.01993,0.05150092502863157,0.0968,119740.0
2021-08-29,5.2194,0.01993,0.05150092502863157,0.0968,119740.0
2021-08-30,5.1946,0.01993,0.05150092502863157,0.0968,119740.0
2021-08-31,5.1427,0.01993,0.05150092502863157,0.0968,118781.0
2021-09-01,5.157,0.01993,0.05150092502863157,0.1025,119396.0
2021-09-02,5.1729,0.01993,0.05150092502863157,0.1025,116677.0
2021-09-03,5.1679,0.01993,0.05150092502863157,0.1025,116933.0
2021-09-04,5.1679,0.01993,0.05150092502863157,0.1025,117869.0
2021-09-05,5.1679,0.01993,0.05150092502863157,0.1025,117869.0
2021-09-06,5.1767,0.01993,0.05150092502863157,0.1025,117869.0
2021-09-07,5.1767,0.01993,0.05150092502863157,0.1025,113413.0
2021-09-08,5.2518,0.01993,0.05150092502863157,0.1025,113413.0
2021-09-09,5.2819,0.01993,0.05150092502863157,0.1025,115361.0
2021-09-10,5.2152,0.01993,0.05150092502863157,0.1025,114286.0
2021-09-11,5.2152,0.01993,0.05150092502863157,0.1025,116404.0
2021-09-12,5.2152,0.01993,0.05150092502863157,0.1025,116404.0
2021-09-13,5.2184,0.01993,0.05150092502863157,0.1025,116404.0
2021-09-14,5.2254,0.01993,0.05150092502863157,0.1025,116181.0
2021-09-15,5.257,0.01993,0.05150092502863157,0.1025,115063.0
2021-09-16,5.2588,0.01993,0.05150092502863157,0.1025,113794.0
2021-09-17,5.3097,0.01993,0.05150092502863157,0.1025,111439.0
2021-09-18,5.3097,0.01993,0.05150092502863157,0.1025,108844.0
2021-09-19,5.3097,0.01993,0.05150092502863157,0.1025,108844.0
2021-09-20,5.3326,0.01993,0.05150092502863157,0.1025,108844.0
2021-09-21,5.3038,0.01993,0.05150092502863157,0.1025,110250.0
2021-09-22,5.2777,0.01993,0.05150092502863157,0.1025,112282.0
2021-09-23,5.2885,0.023687,0.061501241343216995,0.1025,114064.0
2021-09-24,5.3429,0.023687,0.061501241343216995,0.1025,113283.0
2021-09-25,5.3429,0.023687,0.061501241343216995,0.1025,113583.0
2021-09-26,5.3429,0.023687,0.061501241343216995,0.1025,113583.0
2021-09-27,5.3472,0.023687,0.061501241343216995,0.1025,113583.0
2021-09-28,5.42,0.023687,0.061501241343216995,0.1025,110124.0
2021-09-29,5.4167,0.023687,0.061501241343216995,0.1025,111107.0
2021-09-30,5.4388,0.023687,0.061501241343216995,0.1025,110979.0
2021-10-01,5.3905,0.023687,0.061501241343216995,0.1067,112900.0
2021-10-02,5.3905,0.023687,0.061501241343216995,0.1067,110393.0
2021-10-03,5.3905,0.023687,0.061501241343216995,0.1067,110393.0
2021-10-04,5.4198,0.023687,0.061501241343216995,0.1067,110393.0
2021-10-05,5.4605,0.023687,0.061501241343216995,0.1067,110458.0
2021-10-06,5.5091,0.023687,0.061501241343216995,0.1067,110560.0
2021-10-07,5.5134,0.023687,0.061501241343216995,0.1067,110585.0
2021-10-08,5.5078,0.023687,0.061501241343216995,0.1067,112833.0
2021-10-09,5.5078,0.023687,0.061501241343216995,0.1067,112180.0
2021-10-10,5.5078,0.023687,0.061501241343216995,0.1067,112180.0
2021-10-11,5.5155,0.023687,0.061501241343216995,0.1067,112180.0
2021-10-12,5.5155,0.023687,0.061501241343216995,0.1067,113456.0
2021-10-13,5.5464,0.023687,0.061501241343216995,0.1067,113456.0
2021-10-14,5.4982,0.023687,0.061501241343216995,0.1067,113185.0
2021-10-15,5.4504,0.023687,0.061501241343216995,0.1067,114648.0
2021-10-16,5.4504,0.023687,0.061501241343216995,0.1067,114428.0
2021-10-17,5.4504,0.023687,0.061501241343216995,0.1067,114428.0
2021-10-18,5.5187,0.023687,0.061501241343216995,0.1067,114428.0
2021-10-19,5.5515,0.023687,0.061501241343216995,0.1067,110673.0
2021-10-20,5.5565,0.023687,0.061501241343216995,0.1067,110786.0
2021-10-21,5.6417,0.023687,0.061501241343216995,0.1067,107735.0
2021-10-22,5.7111,0.023687,0.061501241343216995,0.1067,106296.0
2021-10-23,5.7111,0.023687,0.061501241343216995,0.1067,108715.0
2021-10-24,5.7111,0.023687,0.061501241343216995,0.1067,108715.0
2021-10-25,5.5967,0.023687,0.061501241343216995,0.1067,108715.0
2021-10-26,5.5794,0.023687,0.061501241343216995,0.1067,106420.0
2021-10-27,5.5661,0.023687,0.061501241343216995,0.1067,106363.0
2021-10-28,5.6118,0.029256,0.07649924620282245,0.1067,105705.0
2021-10-29,5.6424,0.029256,0.07649924620282245,0.1067,103501.0
2021-10-30,5.6424,0.029256,0.07649924620282245,0.1067,105551.0
2021-10-31,5.6424,0.029256,0.07649924620282245,0.1067,105551.0
2021-11-01,5.6688,0.029256,0.07649924620282245,0.1074,105551.0
2021-11-02,5.6688,0.029256,0.07649924620282245,0.1074,105617.0
2021-11-03,5.6666,0.029256,0.07649924620282245,0.1074,105617.0
2021-11-04,5.5936,0.029256,0.07649924620282245,0.1074,103412.0
2021-11-05,5.5449,0.029256,0.07649924620282245,0.1074,104824.0
2021-11-06,5.5449,0.029256,0.07649924620282245,0.1074,104781.0
2021-11-07,5.5449,0.029256,0.07649924620282245,0.1074,104781.0
2021-11-08,5.5621,0.029256,0.07649924620282245,0.1074,104781.0
2021-11-09,5.4951,0.029256,0.07649924620282245,0.1074,105535.0
2021-11-10,5.4584,0.029256,0.07649924620282245,0.1074,105968.0
2021-11-11,5.4165,0.029256,0.07649924620282245,0.1074,107725.0
2021-11-12,5.4193,0.029256,0.07649924620282245,0.1074,106312.0
2021-11-13,5.4193,0.029256,0.07649924620282245,0.1074,104508.0
2021-11-14,5.4193,0.029256,0.07649924620282245,0.1074,104508.0
2021-11-15,5.4193,0.029256,0.07649924620282245,0.1074,104508.0
2021-11-16,5.4766,0.029256,0.07649924620282245,0.1074,104508.0
2021-11-17,5.4987,0.029256,0.07649924620282245,0.1074,102945.0
2021-11-18,5.5464,0.029256,0.07649924620282245,0.1074,102524.0
2021-11-19,5.5578,0.029256,0.07649924620282245,0.1074,103035.0
2021-11-20,5.5578,0.029256,0.07649924620282245,0.1074,102122.0
2021-11-21,5.5578,0.029256,0.07649924620282245,0.1074,102122.0
2021-11-22,5.5835,0.029256,0.07649924620282245,0.1074,102122.0
2021-11-23,5.645,0.029256,0.07649924620282245,0.1074,103663.0
2021-11-24,5.6021,0.029256,0.07649924620282245,0.1074,104514.0
2021-11-25,5.5734,0.029256,0.07649924620282245,0.1074,105811.0
2021-11-26,5.5859,0.029256,0.07649924620282245,0.1074,102224.0
2021-11-27,5.5859,0.029256,0.07649924620282245,0.1074,102814.0
2021-11-28,5.5859,0.029256,0.07649924620282245,0.1074,102814.0
2021-11-29,5.6112,0.029256,0.07649924620282245,0.1074,102814.0
2021-11-30,5.6193,0.029256,0.07649924620282245,0.1074,101915.0
2021-12-01,5.6162,0.029256,0.07649924620282245,0.10060000000000001,100775.0
2021-12-02,5.6339,0.029256,0.07649924620282245,0.10060000000000001,104466.0
2021-12-03,5.6426,0.029256,0.07649924620282245,0.10060000000000001,105070.0
2021-12-04,5.6426,0.029256,0.07649924620282245,0.10060000000000001,106859.0
2021-12-05,5.6426,0.029256,0.07649924620282245,0.10060000000000001,106859.0
2021-12-06,5.6871,0.029256,0.07649924620282245,0.10060000000000001,106859.0
2021-12-07,5.6405,0.029256,0.07649924620282245,0.10060000000000001,107558.0
2021-12-08,5.5773,0.029256,0.07649924620282245,0.10060000000000001,108096.0
2021-12-09,5.5558,0.034749,0.09149931465170891,0.10060000000000001,106291.0
2021-12-10,5.5925,0.034749,0.09149931465170891,0.10060000000000001,107758.0
2021-12-11,5.5925,0.034749,0.09149931465170891,0.10060000000000001,107383.0
2021-12-12,5.5925,0.034749,0.09149931465170891,0.10060000000000001,107383.0
2021-12-13,5.6351,0.034749,0.09149931465170891,0.10060000000000001,107383.0
2021-12-14,5.6455,0.034749,0.09149931465170891,0.10060000000000001,106760.0
2021-12-15,5.7121,0.034749,0.09149931465170891,0.10060000000000001,107370.0
2021-12-16,5.6957,0.034749,0.09149931465170891,0.10060000000000001,108212.0
2021-12-17,5.6953,0.034749,0.09149931465170891,0.10060000000000001,107201.0
2021-12-18,5.6953,0.034749,0.09149931465170891,0.10060000000000001,105020.0
2021-12-19,5.6953,0.034749,0.09149931465170891,0.10060000000000001,105020.0
2021-12-20,5.7049,0.034749,0.09149931465170891,0.10060000000000001,105020.0
2021-12-21,5.7367,0.034749,0.09149931465170891,0.10060000000000001,105500.0
2021-12-22,5.7195,0.034749,0.09149931465170891,0.10060000000000001,105244.0
2021-12-23,5.6904,0.034749,0.09149931465170891,0.10060000000000001,104891.0
2021-12-24,5.6541,0.034749,0.09149931465170891,0.10060000000000001,105531.0
2021-12-25,5.6541,0.034749,0.09149931465170891,0.10060000000000001,105531.0
2021-12-26,5.6541,0.034749,0.09149931465170891,0.10060000000000001,105531.0
2021-12-27,5.6644,0.034749,0.09149931465170891,0.10060000000000001,105531.0
2021-12-28,5.6432,0.034749,0.09149931465170891,0.10060000000000001,104864.0
2021-12-29,5.6613,0.034749,0.09149931465170891,0.10060000000000001,104107.0
2021-12-30,5.5799,0.034749,0.09149931465170891,0.10060000000000001,104822.0
2021-12-31,5.5799,0.034749,0.09149931465170891,0.10060000000000001,103922.0
2022-01-01,5.5799,0.034749,0.09149931465170891,0.1038,103922.0
2022-01-02,5.5799,0.034749,0.09149931465170891,0.1038,103922.0
2022-01-03,5.6303,0.034749,0.09149931465170891,0.1038,103922.0
2022-01-04,5.677,0.034749,0.09149931465170891,0.1038,103514.0
2022-01-05,5.6622,0.034749,0.09149931465170891,0.1038,101006.0
2022-01-06,5.7036,0.034749,0.09149931465170891,0.1038,101561.0
2022-01-07,5.6747,0.034749,0.09149931465170891,0.1038,102719.0
2022-01-08,5.6747,0.034749,0.09149931465170891,0.1038,101945.0
2022-01-09,5.6747,0.034749,0.09149931465170891,0.1038,101945.0
2022-01-10,5.673,0.034749,0.09149931465170891,0.1038,101945.0
2022-01-11,5.6345,0.034749,0.09149931465170891,0.1038,103779.0
2022-01-12,5.5605,0.034749,0.09149931465170891,0.1038,105686.0
2022-01-13,5.524,0.034749,0.09149931465170891,0.1038,105530.0
2022-01-14,5.5343,0.034749,0.09149931465170891,0.1038,106928.0
2022-01-15,5.5343,0.034749,0.09149931465170891,0.1038,106692.0
2022-01-16,5.5343,0.034749,0.09149931465170891,0.1038,106692.0
2022-01-17,5.5052,0.034749,0.09149931465170891,0.1038,106692.0
2022-01-18,5.5207,0.034749,0.09149931465170891,0.1038,106522.0
2022-01-19,5.4972,0.034749,0.09149931465170891,0.1038,108013.0
2022-01-20,5.416,0.034749,0.09149931465170891,0.1038,109102.0
2022-01-21,5.4395,0.034749,0.09149931465170891,0.1038,108942.0
2022-01-22,5.4395,0.034749,0.09149931465170891,0.1038,107752.0
2022-01-23,5.4395,0.034749,0.09149931465170891,0.1038,107752.0
2022-01-24,5.4904,0.034749,0.09149931465170891,0.1038,107752.0
2022-01-25,5.4965,0.034749,0.09149931465170891,0.1038,109845.0
2022-01-26,5.4318,0.034749,0.09149931465170891,0.1038,111573.0
2022-01-27,5.3806,0.034749,0.09149931465170891,0.1038,112315.0
2022-01-28,5.3948,0.034749,0.09149931465170891,0.1038,111478.0
2022-01-29,5.3948,0.034749,0.09149931465170891,0.1038,112388.0
2022-01-30,5.3948,0.034749,0.09149931465170891,0.1038,112388.0
2022-01-31,5.3568,0.034749,0.09149931465170891,0.1038,112388.0
2022-02-01,5.2804,0.034749,0.09149931465170891,0.1054,113147.0
2022-02-02,5.295,0.034749,0.09149931465170891,0.1054,112161.0
2022-02-03,5.3019,0.040168,0.10650127826691946,0.1054,111696.0
2022-02-04,5.3278,0.040168,0.10650127826691946,0.1054,112245.0
2022-02-05,5.3278,0.040168,0.10650127826691946,0.1054,111996.0
2022-02-06,5.3278,0.040168,0.10650127826691946,0.1054,111996.0
2022-02-07,5.2907,0.040168,0.10650127826691946,0.1054,111996.0
2022-02-08,5.2693,0.040168,0.10650127826691946,0.1054,112234.0
2022-02-09,5.2729,0.040168,0.10650127826691946,0.1054,112461.0
2022-02-10,5.2095,0.040168,0.10650127826691946,0.1054,113359.0
2022-02-11,5.1981,0.040168,0.10650127826691946,0.1054,113572.0
2022-02-12,5.1981,0.040168,0.10650127826691946,0.1054,113807.0
2022-02-13,5.1981,0.040168,0.10650127826691946,0.1054,113807.0
2022-02-14,5.21,0.040168,0.10650127826691946,0.1054,113807.0
2022-02-15,5.1875,0.040168,0.10650127826691946,0.1054,114660.0
2022-02-16,5.1624,0.040168,0.10650127826691946,0.1054,115181.0
2022-02-17,5.1559,0.040168,0.10650127826691946,0.1054,113528.0
2022-02-18,5.1333,0.040168,0.10650127826691946,0.1054,112768.0
2022-02-19,5.1333,0.040168,0.10650127826691946,0.1054,111725.0
2022-02-20,5.1333,0.040168,0.10650127826691946,0.1054,111725.0
2022-02-21,5.0991,0.040168,0.10650127826691946,0.1054,111725.0
2022-02-22,5.0605,0.040168,0.10650127826691946,0.1054,112892.0
2022-02-23,5.0137,0.040168,0.10650127826691946,0.1054,112008.0
2022-02-24,5.1168,0.040168,0.10650127826691946,0.1054,111592.0
2022-02-25,5.1388,0.040168,0.10650127826691946,0.1054,113142.0
2022-02-26,5.1388,0.040168,0.10650127826691946,0.1054,115174.0
2022-02-27,5.1388,0.040168,0.10650127826691946,0.1054,115174.0
2022-02-28,5.1388,0.040168,0.10650127826691946,0.1054,115174.0
2022-03-01,5.1388,0.040168,0.10650127826691946,0.113,115174.0
2022-03-02,5.1341,0.040168,0.10650127826691946,0.113,115174.0
2022-03-03,5.0473,0.040168,0.10650127826691946,0.113,115166.0
2022-03-04,5.0752,0.040168,0.10650127826691946,0.113,114474.0
2022-03-05,5.0752,0.040168,0.10650127826691946,0.113,111593.0
2022-03-06,5.0752,0.040168,0.10650127826691946,0.113,111593.0
2022-03-07,5.0573,0.040168,0.10650127826691946,0.113,111593.0
2022-03-08,5.0897,0.040168,0.10650127826691946,0.113,111203.0
2022-03-09,5.0088,0.040168,0.10650127826691946,0.113,113900.0
2022-03-10,5.0507,0.040168,0.10650127826691946,0.113,113663.0
